SubscriptionId,InstitutionName,NewJiscBand,Sector,JC Institution Name,AccountStatus,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,Country,SubscriptionStatus,Agreement Type
50087.0,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-12-15,American Society of Civil Engineers SMP 2015 Journals Offer,2015-01-01,2015-12-31,ASCE SMP Journals Collection 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50234.0,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-12-19,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49834.0,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-12-02,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
50074.0,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-12-12,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Request sent,NESLi2 Agreement
50076.0,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-12-12,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50077.0,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-12-12,Wiley Online Library Journals + OA Offset 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50228.0,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-12-19,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49968.0,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-12-09,Wiley Online Library WHELF Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library WHELF Journals 2015-2017,2015-01-01,2017-12-31,Direct,Wales,Active,Consortia Agreement
50097.0,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-12-15,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,Wales,Active,NESLi2 Agreement
49969.0,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-12-09,Wiley Online Library WHELF Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library WHELF Journals 2015-2017,2015-01-01,2017-12-31,Direct,Wales,Active,Consortia Agreement
50031.0,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-12-10,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,Wales,Request sent,NESLi2 Agreement
50045.0,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-12-11,American Society of Civil Engineers SMP 2015 Journals Offer,2015-01-01,2015-12-31,ASCE SMP Journals Collection 2015,2015-01-01,2015-12-31,Direct,Wales,Request sent,NESLi2 Agreement
49807.0,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-12-01,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
49810.0,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-12-01,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49983.0,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-12-09,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50012.0,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-12-10,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
50110.0,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-12-15,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50178.0,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-12-18,Annual Reviews Journals 2015-2017 Agreement,2015-01-01,2017-12-31,Jisc Collections Annual Reviews Journal Agreement Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
50135.0,Coventry_University,Band 5A,Higher Education,Coventry University,Active,2014-12-16,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49881.0,Durham_University,Band 4,Higher Education,Durham University,Active,2014-12-04,Maney Publishing Journals SMP 2015-17 offer,2015-01-01,2015-12-31,Maney Publishing Jisc Collections SMP 2015-17,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
50040.0,Durham_University,Band 4,Higher Education,Durham University,Active,2014-12-11,BioMed Central and SpringerOpen Supporter Membership 2015,2015-01-01,2015-12-31,Jisc Collections BioMed Central & SpringerOpen OA Membership Dec 2015,2015-01-01,2015-12-31,Direct,England,Active,Yearly Agreement
50159.0,Durham_University,Band 4,Higher Education,Durham University,Active,2014-12-17,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Request sent,NESLi2 Agreement
49878.0,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-12-04,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
49946.0,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-12-08,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
50036.0,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-12-11,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49898.0,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-12-04,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,Scotland,Request sent,NESLi2 Agreement
50117.0,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-12-16,IOP Publishing Jisc Collections 2015 agreement - Option 1,2015-01-01,2015-12-31,IOP Publishing Jisc Collections 2015 agreement - Option 1,2015-01-01,2015-12-31,Direct,Scotland,Active,NESLi2 Agreement
50094.0,Heriot-Watt_University,Band 5B,Higher Education,Heriot-Watt University,Active,2014-12-15,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,Scotland,Active,NESLi2 Agreement
50091.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-15,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50093.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-15,Annual Reviews Journals 2015-2017 Agreement,2015-01-01,2017-12-31,Jisc Collections Annual Reviews Journal Agreement Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
50096.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-15,Wiley Online Library Journals + OA Offset 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50121.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-16,Oxford University Press Journals '2015 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Oxford Journals 2015 Full Collection 2015-17,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
50125.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-16,BioOne Complete Journals SMP 2015 offer,2015-01-01,2015-12-31,Jisc Collections BioOne Dec 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
50139.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-17,Karger Medical & Scientific Journals SMP Agreement - 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Karger Journals SMP December 2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50240.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-19,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
50243.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-19,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50257.0,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-12-22,American Society of Civil Engineers SMP 2015 Journals Offer,2015-01-01,2015-12-31,ASCE SMP Journals Collection 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50246.0,Keele_University,Band 6,Higher Education,Keele University,Active,2014-12-19,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Request sent,NESLi2 Agreement
49809.0,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-12-01,Oxford University Press Journals '2015 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Oxford Journals 2015 Full Collection 2015-17,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49932.0,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-12-08,Karger Medical & Scientific Journals SMP Agreement - 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Karger Journals SMP December 2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49947.0,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-12-08,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49962.0,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-12-08,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49988.0,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-12-09,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50221.0,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-12-18,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Request sent,NESLi2 Agreement
49857.0,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-12-03,BioMed Central and SpringerOpen Supporter Membership 2015,2015-01-01,2015-12-31,Jisc Collections BioMed Central & SpringerOpen OA Membership Dec 2015,2015-01-01,2015-12-31,Direct,England,Active,Yearly Agreement
49897.0,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-12-04,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49900.0,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-12-04,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
49812.0,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-12-01,Oxford University Press Journals '2015 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Oxford Journals 2015 Full Collection 2015-17,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49816.0,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-12-01,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49827.0,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-12-02,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Sublicence,England,Active,NESLi2 Agreement
49913.0,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-12-05,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49919.0,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-12-05,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49999.0,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-12-09,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49811.0,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-12-01,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49817.0,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-12-01,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49828.0,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-12-02,IOP Publishing Jisc Collections 2015 agreement - Option 1,2015-01-01,2015-12-31,IOP Publishing Jisc Collections 2015 agreement - Option 1,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
50136.0,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-12-16,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
50164.0,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-12-17,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Request sent,NESLi2 Agreement
50137.0,London_Metropolitan_University,Band 5B,Higher Education,London Metropolitan University,Active,2014-12-16,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Active,NESLi2 Agreement
49843.0,London_School_of_Economics_&_Political_Science,Band 5A,Higher Education,London School of Economics & Political Science,Active,2014-12-02,e-Duke Journals Scholarly Collection 2015 SMP offer,2015-01-01,2015-12-31,e-Duke Journals Scholarly Collection: Expanded SMP 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49849.0,London_School_of_Economics_&_Political_Science,Band 5A,Higher Education,London School of Economics & Political Science,Active,2014-12-02,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50067.0,London_School_of_Economics_&_Political_Science,Band 5A,Higher Education,London School of Economics & Political Science,Active,2014-12-12,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50081.0,London_School_of_Economics_&_Political_Science,Band 5A,Higher Education,London School of Economics & Political Science,Active,2014-12-12,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
50075.0,London_School_of_Hygiene_&_Tropical_Medicine,Band 6,Higher Education,London School of Hygiene & Tropical Medicine,Active,2014-12-12,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Sublicence,England,Request sent,NESLi2 Agreement
50073.0,London_South_Bank_University,Band 5B,Higher Education,London South Bank University,Active,2014-12-12,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49841.0,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-12-02,IOP Publishing Jisc Collections 2015 agreement - Option 2,2015-01-01,2015-12-31,IOP Publishing Jisc Collections 2015 agreement - Option 2,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49847.0,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-12-02,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Active,NESLi2 Agreement
49865.0,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-12-03,BioMed Central and SpringerOpen Supporter Membership 2015,2015-01-01,2015-12-31,Jisc Collections BioMed Central & SpringerOpen OA Membership Dec 2015,2015-01-01,2015-12-31,Direct,England,Active,Yearly Agreement
50106.0,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-12-15,American Society of Civil Engineers SMP 2015 Journals Offer,2015-01-01,2015-12-31,ASCE SMP Journals Collection 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49928.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-05,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50055.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-11,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Sublicence,England,Request sent,NESLi2 Agreement
50127.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-16,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50128.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-16,e-Duke Journals Scholarly Collection 2015 SMP offer,2015-01-01,2015-12-31,e-Duke Journals Scholarly Collection: Expanded SMP 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
50194.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-18,Oxford University Press Journals '2015 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Oxford Journals 2015 Full Collection 2015-17,2015-01-01,2017-12-31,Sublicence,England,Request sent,NESLi2 Agreement
50215.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-18,BMJ Journals Agreement 2015-2016,2015-01-01,2016-12-31,Jisc Collections BMJ Journals Dec 2016,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
50216.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-18,American Society of Civil Engineers SMP 2015 Journals Offer,2015-01-01,2015-12-31,ASCE SMP Journals Collection 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
50285.0,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-12-23,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49929.0,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-12-05,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
50011.0,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-12-10,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
50190.0,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-12-18,SAGE Premier Jisc Collections 2015-16 Journals Agreement,2015-01-01,2016-12-31,Jisc Collections SAGE Premier agreement 2015-16,2015-01-01,2016-12-31,Sublicence,England,Request sent,NESLi2 Agreement
