SubscriptionId,InstitutionName,NewJiscBand,Sector,JC Institution Name,AccountStatus,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,Country,SubscriptionStatus,Agreement Type
46531,London_Metropolitan_University,Band 5,Higher Education,London Metropolitan University,Active,2014-04-07,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46589,London_School_of_Economics_&_Political_Science,Band 5,Higher Education,London School of Economics & Political Science,Active,2014-04-17,JSTOR - Arts & Sciences IX Collection-2012-15 renewal,2014-04-17,2015-07-31,HEFCE JSTOR JSTOR Archive July 2026,2012-08-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46590,London_School_of_Economics_&_Political_Science,Band 5,Higher Education,London School of Economics & Political Science,Active,2014-04-17,JSTOR - Arts & Sciences V Collection 2012-15 renewal,2014-04-17,2015-07-31,HEFCE JSTOR JSTOR Archive July 2026,2012-08-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46591,London_School_of_Economics_&_Political_Science,Band 5,Higher Education,London School of Economics & Political Science,Active,2014-04-17,JSTOR - Arts & Sciences VI Collection-2012-15 renewal,2014-04-17,2015-07-31,HEFCE JSTOR JSTOR Archive July 2026,2012-08-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46592,London_School_of_Economics_&_Political_Science,Band 5,Higher Education,London School of Economics & Political Science,Active,2014-04-17,JSTOR - Business IV Collection-2012-15 renewal,2014-04-17,2015-07-31,HEFCE JSTOR JSTOR Archive July 2026,2012-08-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46620,London_School_of_Economics_&_Political_Science,Band 5,Higher Education,London School of Economics & Political Science,Active,2014-04-24,Elsevier Gold Retrospective 2013 article fees,2013-04-01,2014-12-31,Elsevier Gold Retrospective 2013 Fees licence holding document,2013-04-01,2014-12-31,Direct,England,Request sent,Consortia Agreement
46593,Middlesex_University,Band 5,Higher Education,Middlesex University,Active,2014-04-17,19th Century British Library Newspapers (2013-2014) ,2014-04-17,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46528,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-04-07,Cambridge Companions Online - Literature and Classics 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46529,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-04-07,Shakespeare Survey Online 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46567,Oxford_Brookes_University,Band 5,Higher Education,Oxford Brookes University,Active,2014-04-10,Jisc eCollections for Higher Education Institutions 2014-2017,2014-08-01,2017-07-31,Jisc eCollections for Higher Education Institutions 2014-2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
46554,Roehampton_University,Band 7,Higher Education,Roehampton University,Active,2014-04-09,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-09,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46555,Roehampton_University,Band 7,Higher Education,Roehampton University,Active,2014-04-09,Shakespeare Survey Online 2014-2015,2014-04-09,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46481,"Royal_Holloway,_University_of_London",Band 6,Higher Education,"Royal Holloway, University of London",Active,2014-04-02,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-02,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46482,"Royal_Holloway,_University_of_London",Band 6,Higher Education,"Royal Holloway, University of London",Active,2014-04-02,Shakespeare Survey Online 2014-2015,2014-04-02,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46597,Royal_Northern_College_of_Music,Band 10,Higher Education,Royal Northern College of Music,Active,2014-04-22,Cambridge Companions Online - Music 2014-2015,2014-04-22,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46476,"Royal_Veterinary_College,_University_of_London",Band 7,Higher Education,"Royal Veterinary College, University of London",Active,2014-04-02,Cambridge Journals Digital Archive,2014-04-02,2015-06-30,JISC Collections Cambridge University Press Cambridge Journals Digital Archive no expiry date,2010-08-12,2015-06-30,Sublicence,England,Active,Free Agreement
46477,"Royal_Veterinary_College,_University_of_London",Band 7,Higher Education,"Royal Veterinary College, University of London",Active,2014-04-02,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2014-04-02,2014-07-31,JISC Collections Oxford University Pressl Journal Archive Upgrade no expiry date 230811 final,2011-08-01,2014-07-31,Sublicence,England,Active,Free Agreement
46478,"Royal_Veterinary_College,_University_of_London",Band 7,Higher Education,"Royal Veterinary College, University of London",Active,2014-04-02,SpringerProtocols,2014-04-02,2017-12-31,SpringerProtocols,2013-01-01,2017-12-31,Sublicence,England,Active,Free Agreement
46574,Sheffield_Hallam_University,Band 4,Higher Education,Sheffield Hallam University,Active,2014-04-11,Early English Books Online - Text Creation Partnership 2014-2016,2014-04-11,2016-12-31,"HEFC Proquest Information and Learning Early English Books Online in perpetuity and Jisc Collections The Chancellor, Masters and Scholars of the University of Oxford Early English Books Online Text files Phase 2 in perpetuity",2014-01-01,2016-12-31,Sublicence,England,Active,Yearly Agreement
46484,Southampton_Solent_University,Band 6,Higher Education,Southampton Solent University,Active,2014-04-03,19th Century British Library Newspapers (2013-2014) ,2014-04-03,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46465,Southampton_Solent_University,Band 6,Higher Education,Southampton Solent University,Active,2014-04-02,The Burney Collection ,2014-04-02,2015-07-31,Cengage Jisc Collections Burney Collection July 2015,2014-01-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46537,St_George's_University_of_London,Band 7,Higher Education,St George's University of London,Active,2014-04-08,PathCAL 2011-2014,2014-04-08,2014-08-31,JISC Collections University Court of the University of Edinburgh PathCal August 2014 ,2011-09-01,2014-08-31,Sublicence,England,Active,Yearly Agreement
46581,"St_Mary%27s_University_College%2C_Twickenham",Band 9,Higher Education,"St Mary's University, Twickenham",Active,2014-04-15,19th Century British Library Newspapers (2013-2014) ,2014-04-15,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46519,Swansea_University,Band 5,Higher Education,Swansea University,Active,2014-04-07,Cans Legal Information - 2014 to 2017,2014-07-01,2017-06-30,Jisc Collections Cans Legal Information June 2017,2014-07-01,2017-06-30,Sublicence,Wales,Active,Yearly Agreement
46623,Swansea_University,Band 5,Higher Education,Swansea University,Active,2014-04-24,Elsevier Gold Retrospective 2013 article fees,2013-04-01,2014-12-31,Elsevier Gold Retrospective 2013 Fees licence holding document,2013-04-01,2014-12-31,Direct,Wales,Request sent,Consortia Agreement
46545,The_Open_University,Band 2,Higher Education,The Open University,Active,2014-04-09,The Literary Encyclopedia (2012 to 2015),2014-04-09,2015-08-31,JISCCollectionsTheLiteraryDictionaryCompanyLtdLiteraryEncyclopediaDatabaseLicenceSubLicence2012to2015Final,2012-09-01,2015-08-31,Sublicence,England,Active,Yearly Agreement
46582,The_Open_University,Band 2,Higher Education,The Open University,Active,2014-04-16,Oxford Bibliographies Online 2013-2014,2014-05-01,2014-08-31,JISC Collections Oxford University Press OUP Online Products Aug 2014,2013-09-01,2014-08-31,Sublicence,England,Active,Yearly Agreement
46613,The_Open_University,Band 2,Higher Education,The Open University,Active,2014-04-24,Oxford Bibliographies Online 2013-2014,2014-04-24,2014-08-31,JISC Collections Oxford University Press OUP Online Products Aug 2014,2013-09-01,2014-08-31,Sublicence,England,Active,Yearly Agreement
46527,The_Open_University,Band 2,Higher Education,The Open University,Active,2014-04-07, Cairn Collections 2014 - 2017,2014-04-07,2016-12-31,Jisc Collections Cairn Cairn Collections 2014-2017,2014-01-01,2016-12-31,Direct,England,Request sent,Yearly Agreement
46499,The_Open_University,Band 2,Higher Education,The Open University,Active,2014-04-03,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-03,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46500,The_Open_University,Band 2,Higher Education,The Open University,Active,2014-04-03,Shakespeare Survey Online 2014-2015,2014-04-03,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46480,University_College_London,Band 1,Higher Education,University College London,Active,2014-04-02,ICE Publishing NESLi2 SMP 2014 offer,2014-04-02,2014-12-31,ICE NESLi2 SMP 2014,2014-01-01,2014-12-31,Direct,England,Active,NESLi2 Agreement
46572,University_College_London,Band 1,Higher Education,University College London,Active,2014-04-11,Cambridge Companions Online - Complete Collection (adjusted pricing) 2014-2015,2014-04-11,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46630,University_College_London,Band 1,Higher Education,University College London,Active,2014-04-25,Shakespeare Survey Online 2014-2015,2014-04-25,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46594,University_for_the_Creative_Arts,Band 7,Higher Education,University for the Creative Arts,Active,2014-04-22,19th Century British Library Newspapers (2013-2014) ,2014-04-22,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46549,University_of_Aberdeen,Band 5,Higher Education,University of Aberdeen,Active,2014-04-09,"Encyclopaedia Britannica - 4 Month Free Trial (3rd Feb to 31st May 2014) - Image Quest, Britannica Online Academic Edition, eBook Collection",2014-04-09,2014-05-31,Britannica Free Trial ,2014-02-01,2014-05-31,Direct,Scotland,Request sent,NESLi2 Agreement
46490,University_of_Abertay_Dundee,Band 9,Higher Education,University of Abertay Dundee,Active,2014-04-03,"Encyclopaedia Britannica - 4 Month Free Trial (3rd Feb to 31st May 2014) - Image Quest, Britannica Online Academic Edition, eBook Collection",2014-04-03,2014-05-31,Britannica Free Trial ,2014-02-01,2014-05-31,Direct,Scotland,Request sent,NESLi2 Agreement
46453,University_of_Birmingham,Band 2,Higher Education,University of Birmingham,Active,2014-04-01,19th Century British Library Newspapers (2013-2014) ,2014-04-01,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46568,University_of_Bolton,Band 8,Higher Education,University of Bolton,Active,2014-04-10,19th Century British Library Newspapers (2013-2014) ,2014-04-10,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46513,University_of_Bradford,Band 5,Higher Education,University of Bradford,Active,2014-04-04,Historic Digimap 2013-2016 agreement,2014-04-04,2016-07-31,Landmark_Information_Group_JISC_Collections_August_2016_sub-licence,2013-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
46521,University_of_Brighton,Band 5,Higher Education,University of Brighton,Active,2014-04-07,Cambridge Companions Online - Literature and Classics 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46522,University_of_Brighton,Band 5,Higher Education,University of Brighton,Active,2014-04-07,Shakespeare Survey Online 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46494,University_of_Cambridge,Band 1,Higher Education,University of Cambridge,Active,2014-04-03,JSTOR - Arts & Sciences IX Collection-2012-15 renewal,2014-04-04,2015-07-31,HEFCE JSTOR JSTOR Archive July 2026,2012-08-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46471,University_of_Chester,Band 7,Higher Education,University of Chester,Active,2014-04-02,Cambridge Companions Online - Complete Collection (adjusted pricing) 2014-2015,2014-04-02,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46486,University_of_Chichester,Band 9,Higher Education,University of Chichester,Active,2014-04-03,19th Century British Library Newspapers (2013-2014) ,2014-04-03,2014-07-31,19th Century British Library Newspapers,2013-08-01,2014-07-31,Direct,England,Request sent,Free Agreement
46579,University_of_Derby,Band 6,Higher Education,University of Derby,Active,2014-04-15,Bridgeman Education (Annual Commitment) 2014-2017,2014-04-15,2017-03-31,Jisc Collections Bridgeman Bridgeman Education (Annual Commitment) 2014-2017,2014-04-01,2017-03-31,Sublicence,England,Active,Yearly Agreement
46569,University_of_East_Anglia,Band 5,Higher Education,University of East Anglia,Active,2014-04-10,The Shakespeare Collection 2011-2014,2014-04-10,2014-07-31,JISC Collections Cengage Learning The Shakespeare Collection Agreement July 2014,2011-08-01,2014-07-31,Sublicence,England,Active,Yearly Agreement
46516,University_of_Edinburgh,Band 2,Higher Education,University of Edinburgh,Active,2014-04-06,Early English Books Online - Text Creation Partnership 2014-2016,2014-04-06,2016-12-31,"HEFC Proquest Information and Learning Early English Books Online in perpetuity and Jisc Collections The Chancellor, Masters and Scholars of the University of Oxford Early English Books Online Text files Phase 2 in perpetuity",2014-01-01,2016-12-31,Sublicence,Scotland,Active,Yearly Agreement
46557,University_of_Edinburgh,Band 2,Higher Education,University of Edinburgh,Active,2014-04-09,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-09,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,Scotland,Active,Yearly Agreement
46535,University_of_Essex,Band 5,Higher Education,University of Essex,Active,2014-04-08,JSTOR - Arts & Sciences XIII Collection 2012-15 renewal,2014-04-08,2015-07-31,HEFCE JSTOR JSTOR Archive July 2026,2013-08-01,2015-07-31,Direct,England,Request sent,Yearly Agreement
46523,University_of_Exeter,Band 4,Higher Education,University of Exeter,Active,2014-04-07,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46492,University_of_Glasgow,Band 2,Higher Education,University of Glasgow,Active,2014-04-03,Cambridge Companions Online - Literature and Classics 2014-2015,2014-04-03,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,Scotland,Active,Yearly Agreement
46487,University_of_Hertfordshire,Band 4,Higher Education,University of Hertfordshire,Active,2014-04-03,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2014-04-03,2016-06-30,Taylor & Francis Geography Archive 2013-16,2013-07-01,2016-06-30,Sublicence,England,Active,Free Agreement
46461,University_of_Hertfordshire,Band 4,Higher Education,University of Hertfordshire,Active,2014-04-01,American Institute of Physics (AIP) NESLi2 - 2014 to 2016 agreement,2014-04-01,2016-12-31,Jisc Collections American Institutute of Physics NESLi2 December 2016,2014-01-01,2016-12-31,Direct,England,Active,NESLi2 Agreement
46539,University_of_Hull,Band 5,Higher Education,University of Hull,Active,2014-04-08,Early English Books Online - Text Creation Partnership 2014-2016,2014-04-08,2016-12-31,"HEFC Proquest Information and Learning Early English Books Online in perpetuity and Jisc Collections The Chancellor, Masters and Scholars of the University of Oxford Early English Books Online Text files Phase 2 in perpetuity",2014-01-01,2016-12-31,Sublicence,England,Active,Yearly Agreement
46544,University_of_Hull,Band 5,Higher Education,University of Hull,Active,2014-04-08,Cambridge Companions Online - Literature and Classics 2014-2015,2014-04-08,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46517,University_of_Kent,Band 5,Higher Education,University of Kent,Active,2014-04-07,Early English Books Online - Text Creation Partnership 2014-2016,2014-04-07,2016-12-31,"HEFC Proquest Information and Learning Early English Books Online in perpetuity and Jisc Collections The Chancellor, Masters and Scholars of the University of Oxford Early English Books Online Text files Phase 2 in perpetuity",2014-01-01,2016-12-31,Sublicence,England,Active,Yearly Agreement
46571,University_of_Kent,Band 5,Higher Education,University of Kent,Active,2014-04-11,Cambridge Companions Online - Complete Collection (adjusted pricing) 2014-2015,2014-04-11,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46559,University_of_Liverpool,Band 3,Higher Education,University of Liverpool,Active,2014-04-10,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-10,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46560,University_of_Liverpool,Band 3,Higher Education,University of Liverpool,Active,2014-04-10,Shakespeare Survey Online 2014-2015,2014-04-10,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46533,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2014-04-07,Early English Books Online - Text Creation Partnership 2014-2016,2014-04-07,2016-12-31,"HEFC Proquest Information and Learning Early English Books Online in perpetuity and Jisc Collections The Chancellor, Masters and Scholars of the University of Oxford Early English Books Online Text files Phase 2 in perpetuity",2014-01-01,2016-12-31,Sublicence,England,Active,Yearly Agreement
46532,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2014-04-07, Cairn Collections 2014 - 2017,2014-04-07,2016-12-31,Jisc Collections Cairn Cairn Collections 2014-2017,2014-01-01,2016-12-31,Direct,England,Request sent,Yearly Agreement
46578,University_of_Manchester,Band 1,Higher Education,University of Manchester,Active,2014-04-14,Cambridge Companions Online - Complete Collection (adjusted pricing) 2014-2015,2014-04-14,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46598,University_of_Plymouth,Band 5,Higher Education,University of Plymouth,Active,2014-04-23,IOP Publishing NESLi2 2014 agreement - Option 1,2014-04-23,2014-12-31,IOP NESLi2 2014 offer - Option 1,2014-01-01,2014-12-31,Direct,England,Active,NESLi2 Agreement
46605,University_of_Plymouth,Band 5,Higher Education,University of Plymouth,Active,2014-04-23,CUP Journals NESLi2 2014 (Cambridge University Press) offer,2014-04-23,2014-12-31,CUP Electronic Journals Collection NESLi2 2014,2014-01-01,2014-12-31,Direct,England,Request sent,NESLi2 Agreement
46525,University_of_Plymouth,Band 5,Higher Education,University of Plymouth,Active,2014-04-07,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46526,University_of_Plymouth,Band 5,Higher Education,University of Plymouth,Active,2014-04-07,Shakespeare Survey Online 2014-2015,2014-04-07,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46552,University_of_Reading,Band 5,Higher Education,University of Reading,Active,2014-04-09,PeerJ Open Access Publication Plan,2014-04-09,2014-12-31,Jisc Collections PeerJ Inc Dec 2014,2014-01-01,2014-12-31,Direct,England,Active,NESLi2 Agreement
46551,University_of_Reading,Band 5,Higher Education,University of Reading,Active,2014-04-09,Cambridge Companions Online - Complete Collection 2014-2015,2014-04-09,2015-01-08,JISC Collections Cambridge University Press Cambridge Companions Online Jan 2015,2014-01-09,2015-01-08,Sublicence,England,Active,Yearly Agreement
46621,University_of_Reading,Band 5,Higher Education,University of Reading,Active,2014-04-24,Elsevier Gold Retrospective 2013 article fees,2013-04-01,2014-12-31,Elsevier Gold Retrospective 2013 Fees licence holding document,2013-04-01,2014-12-31,Direct,England,Request sent,Consortia Agreement
46563,University_of_Sheffield,Band 3,Higher Education,University of Sheffield,Active,2014-04-10,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2014-04-10,2014-07-31,JISC Collections Cengage Learning (EMEA) Ltd Times Digital Archive July 2014,2011-08-01,2014-07-31,Sublicence,England,Active,Yearly Agreement
46561,University_of_Sheffield,Band 3,Higher Education,University of Sheffield,Active,2014-04-10,Cambridge Books Online Evidence-based Acquisition (Monographs),2014-04-10,2014-07-31,JISC Collections Cambridge Books Online Evidence-based Acquisition (Monographs) July 2014,2013-08-01,2014-07-31,Direct,England,Request sent,NESLi2 Agreement
