https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13037,51434,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2015-05-13,Journal and Highly Cited Data (JHCD) - Upgrade for JCR 3 Year Commitment Subscribers,2015-06-01,2016-09-30,Jisc Collections Thomson Reuters Journal and Highly Cited Data Upgrade Sept 2016,2014-10-01,2016-09-30,Sublicence,Wales,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13038,51347,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2015-05-01,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-01,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13039,51379,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13040,51466,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2015-05-18,Digimap Ordnance Survey Collection®  2014-2016,2015-05-18,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13041,51409,Courtauld_Institute_of_Art,Band 10,Higher Education,Courtauld Institute of Art,Active,2015-05-11,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2015-05-11,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13042,51407,Coventry_University,Band 5A,Higher Education,Coventry University,Active,2015-05-11,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-11,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13043,51415,Cranfield_University,Band 5B,Higher Education,Cranfield University,Active,2015-05-11,Science Classic,2015-05-11,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13044,51472,Cranfield_University,Band 5B,Higher Education,Cranfield University,Active,2015-05-19,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-19,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13045,51418,Durham_University,Band 4,Higher Education,Durham University,Active,2015-05-11,Cambridge Histories Online outright purchase agreement,2015-05-11,2113-09-30,JISC Collections Cambridge University Press Cambridge Histories Online September 2016,2013-10-01,2113-09-30,Direct,England,Request sent,One-off Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13046,51442,Durham_University,Band 4,Higher Education,Durham University,Active,2015-05-13,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13047,51454,Durham_University,Band 4,Higher Education,Durham University,Active,2015-05-14,Niermeyer Online,2015-05-14,2017-12-31,Jisc Collections Koninklijke Brill Niermeyer Online Dec 2017,2015-01-01,2017-12-31,Direct,England,Request sent,One-off Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13048,51503,Durham_University,Band 4,Higher Education,Durham University,Active,2015-05-21,Open Library of Humanities Library Partnership 2015-2017 ,2015-05-21,2018-04-30,Open Library of Humanities Library Partnership Membership Contract,2015-05-01,2018-04-30,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13049,51348,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2015-05-01,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-01,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13050,51441,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2015-05-13,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13051,51474,"Goldsmiths_College,_University_of_London",Band 7,Higher Education,"Goldsmiths College, University of London",Active,2015-05-19,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
